requestId,type,recordId,verdict,timeout,submit_ms,e2e_ms
qual-r-60633-5,real,5,1,0,160.13,137.80
qual-r-60633-50,real,54,1,0,12.32,39.82
qual-r-60633-51,real,56,1,0,16.75,47.04
qual-r-60633-52,real,53,1,0,15.56,37.72
qual-r-60633-53,real,55,1,0,10.94,45.87
qual-r-60633-54,real,57,1,0,10.98,45.31
qual-r-60633-55,real,58,1,0,13.23,47.24
qual-r-60633-56,real,59,1,0,13.20,46.26
qual-r-60633-57,real,60,1,0,14.23,25.77
qual-r-60633-58,real,62,1,0,13.39,35.54
qual-r-60633-59,real,61,1,0,14.13,33.39
qual-r-60633-6,real,7,1,0,160.01,137.06
qual-r-60633-60,real,63,1,0,12.57,42.06
qual-r-60633-61,real,64,1,0,15.68,32.86
qual-r-60633-62,real,65,1,0,14.90,32.79
qual-r-60633-63,real,66,1,0,15.05,39.77
qual-r-60633-64,real,68,1,0,14.62,30.92
qual-r-60633-65,real,67,1,0,16.35,30.67
qual-r-60633-66,real,69,1,0,14.27,46.36
qual-r-60633-67,real,70,1,0,14.24,203.25
qual-r-60633-68,real,72,1,0,13.74,201.40
qual-r-60633-69,real,71,1,0,17.05,209.44
qual-r-60633-7,real,3,1,0,159.98,137.87
qual-r-60633-70,real,73,1,0,16.28,194.70
qual-r-60633-71,real,74,1,0,15.65,186.86
qual-r-60633-72,real,75,1,0,14.43,185.33
qual-r-60633-73,real,76,1,0,14.38,191.50
qual-r-60633-74,real,77,1,0,14.10,199.57
qual-r-60633-75,real,80,1,0,13.85,191.72
qual-r-60633-76,real,79,1,0,12.71,186.14
qual-r-60633-77,real,78,1,0,15.18,199.13
qual-r-60633-78,real,81,1,0,15.19,196.94
qual-r-60633-79,real,82,1,0,15.54,190.94
qual-r-60633-8,real,14,1,0,26.65,138.93
qual-r-60633-80,real,83,1,0,15.56,190.73
qual-r-60633-81,real,84,1,0,12.37,176.21
qual-r-60633-82,real,85,1,0,15.42,171.28
qual-r-60633-83,real,86,1,0,12.00,23.29
qual-r-60633-84,real,87,1,0,14.22,23.22
qual-r-60633-85,real,88,1,0,13.53,29.31
qual-r-60633-86,real,89,1,0,13.53,23.08
qual-r-60633-87,real,90,1,0,14.95,28.22
qual-r-60633-88,real,91,1,0,14.44,23.35
qual-r-60633-89,real,92,1,0,13.38,23.21
qual-r-60633-9,real,11,1,0,27.98,138.54
qual-r-60633-90,real,93,1,0,13.27,22.99
qual-r-60633-91,real,94,1,0,13.18,27.74
qual-r-60633-92,real,95,1,0,13.16,30.88
qual-r-60633-93,real,96,1,0,16.18,22.23
qual-r-60633-94,real,97,1,0,16.54,19.86
qual-r-60633-95,real,98,1,0,13.75,20.30
qual-r-60633-96,real,99,1,0,12.37,21.54
qual-r-60633-97,real,100,1,0,11.58,24.80
qual-r-60633-98,real,101,1,0,15.26,28.23
qual-r-60633-99,real,103,1,0,11.85,22.21
