requestId,type,recordId,verdict,timeout,submit_ms,e2e_ms
qual-r-60633-64,real,68,1,0,65.77,22.03
qual-r-60633-65,real,67,1,0,65.97,22.05
qual-r-60633-66,real,69,1,0,64.11,21.84
qual-r-60633-67,real,70,1,0,64.13,17.08
qual-r-60633-68,real,72,1,0,11.95,17.98
qual-r-60633-69,real,71,1,0,12.25,21.51
qual-r-60633-7,real,3,1,0,99.22,31.16
qual-r-60633-70,real,73,1,0,11.93,23.02
qual-r-60633-71,real,74,1,0,12.21,20.70
qual-r-60633-72,real,75,1,0,11.85,23.12
qual-r-60633-73,real,76,1,0,11.56,22.53
qual-r-60633-74,real,77,1,0,13.18,14.84
qual-r-60633-75,real,80,1,0,11.18,14.53
qual-r-60633-76,real,79,1,0,10.80,18.36
qual-r-60633-77,real,78,1,0,11.99,17.92
qual-r-60633-78,real,81,1,0,12.35,22.90
qual-r-60633-79,real,82,1,0,12.31,17.76
qual-r-60633-8,real,14,1,0,15.92,28.29
qual-r-60633-80,real,83,1,0,12.07,13.83
qual-r-60633-81,real,84,1,0,12.39,18.56
qual-r-60633-82,real,85,1,0,11.86,18.85
qual-r-60633-83,real,86,1,0,11.70,18.10
qual-r-60633-84,real,87,1,0,12.65,17.29
qual-r-60633-85,real,88,1,0,12.28,17.76
qual-r-60633-86,real,89,1,0,11.05,18.67
qual-r-60633-87,real,90,1,0,9.69,16.53
qual-r-60633-88,real,91,1,0,12.75,16.34
qual-r-60633-89,real,92,1,0,13.88,17.74
qual-r-60633-9,real,11,1,0,14.44,28.13
qual-r-60633-90,real,93,1,0,12.72,15.53
qual-r-60633-91,real,94,1,0,12.81,13.79
qual-r-60633-92,real,95,1,0,13.05,13.62
qual-r-60633-93,real,96,1,0,11.37,13.68
qual-r-60633-94,real,97,1,0,13.19,17.86
qual-r-60633-95,real,98,1,0,13.05,12.13
qual-r-60633-96,real,99,1,0,12.19,15.08
qual-r-60633-97,real,100,1,0,12.26,14.88
qual-r-60633-98,real,101,1,0,11.43,14.72
qual-r-60633-99,real,103,1,0,10.91,14.67
