requestId,type,recordId,verdict,timeout,submit_ms,e2e_ms
qual-f-60633-79,forged,182,2,0,11.46,15.57
qual-f-60633-8,forged,112,2,0,9.82,25.83
qual-f-60633-80,forged,184,2,0,11.22,20.75
qual-f-60633-81,forged,183,2,0,13.96,15.99
qual-f-60633-82,forged,185,2,0,11.70,25.04
qual-f-60633-83,forged,186,2,0,11.57,15.95
qual-f-60633-84,forged,187,2,0,11.89,21.22
qual-f-60633-85,forged,188,2,0,13.31,22.10
qual-f-60633-86,forged,189,2,0,9.84,19.09
qual-f-60633-87,forged,192,2,0,12.17,21.95
qual-f-60633-88,forged,191,2,0,11.53,25.92
qual-f-60633-89,forged,190,2,0,13.28,21.23
qual-f-60633-9,forged,111,2,0,9.54,40.54
qual-f-60633-90,forged,193,2,0,12.52,25.44
qual-f-60633-91,forged,194,2,0,13.68,35.93
qual-f-60633-92,forged,195,2,0,10.74,36.04
qual-f-60633-93,forged,196,2,0,14.13,20.12
qual-f-60633-94,forged,197,2,0,9.88,32.96
qual-f-60633-95,forged,198,2,0,14.00,32.93
qual-f-60633-96,forged,200,2,0,13.03,15.26
qual-f-60633-97,forged,199,2,0,11.21,30.79
qual-f-60633-98,forged,201,2,0,11.12,32.60
qual-f-60633-99,forged,202,2,0,11.04,25.29
qual-r-60633-0,real,10,1,0,133.80,42.11
qual-r-60633-1,real,4,1,0,133.76,42.20
qual-r-60633-10,real,12,1,0,14.77,33.69
qual-r-60633-11,real,13,1,0,13.60,33.01
qual-r-60633-12,real,15,1,0,13.10,33.10
qual-r-60633-13,real,16,1,0,14.38,33.28
qual-r-60633-14,real,17,1,0,14.05,40.85
qual-r-60633-15,real,18,1,0,13.12,32.49
qual-r-60633-16,real,19,1,0,12.90,33.99
qual-r-60633-17,real,20,1,0,12.72,30.87
qual-r-60633-18,real,21,1,0,12.80,28.83
qual-r-60633-19,real,22,1,0,14.84,29.94
qual-r-60633-2,real,8,1,0,133.77,33.40
qual-r-60633-20,real,24,1,0,12.83,18.82
qual-r-60633-21,real,23,1,0,11.91,27.15
qual-r-60633-22,real,25,1,0,13.58,15.66
qual-r-60633-23,real,26,1,0,12.74,15.65
qual-r-60633-24,real,29,1,0,13.18,22.87
qual-r-60633-25,real,27,1,0,12.50,18.54
qual-r-60633-26,real,31,1,0,12.54,22.26
qual-r-60633-27,real,32,1,0,12.28,18.31
qual-r-60633-28,real,28,1,0,12.84,25.51
qual-r-60633-29,real,30,1,0,11.30,26.63
qual-r-60633-3,real,6,1,0,133.69,33.78
qual-r-60633-30,real,33,1,0,13.34,27.36
qual-r-60633-31,real,34,1,0,11.81,24.18
qual-r-60633-32,real,35,1,0,12.70,20.68
qual-r-60633-33,real,37,1,0,12.63,20.92
qual-r-60633-34,real,36,1,0,13.37,16.76
qual-r-60633-35,real,39,1,0,12.38,26.26
qual-r-60633-36,real,38,1,0,12.12,27.96
qual-r-60633-37,real,40,1,0,12.12,24.34
qual-r-60633-38,real,41,1,0,12.57,25.24
qual-r-60633-39,real,42,1,0,13.42,18.99
qual-r-60633-4,real,9,1,0,133.65,33.78
qual-r-60633-40,real,43,1,0,12.55,18.19
qual-r-60633-41,real,44,1,0,13.11,26.17
qual-r-60633-42,real,45,1,0,12.79,24.77
qual-r-60633-43,real,47,1,0,14.70,24.06
qual-r-60633-44,real,46,1,0,11.69,22.74
qual-r-60633-45,real,48,1,0,13.96,29.06
qual-r-60633-46,real,49,1,0,14.30,22.63
qual-r-60633-47,real,50,1,0,12.06,29.88
qual-r-60633-48,real,51,1,0,13.88,24.13
qual-r-60633-49,real,52,1,0,13.82,27.49
qual-r-60633-5,real,5,1,0,133.45,33.71
qual-r-60633-50,real,54,1,0,14.61,23.13
qual-r-60633-51,real,56,1,0,13.51,24.95
qual-r-60633-52,real,53,1,0,12.19,24.78
qual-r-60633-53,real,55,1,0,13.16,26.59
qual-r-60633-54,real,57,1,0,11.03,24.77
qual-r-60633-55,real,58,1,0,12.92,26.78
qual-r-60633-56,real,59,1,0,13.36,23.24
qual-r-60633-57,real,60,1,0,12.47,30.00
qual-r-60633-58,real,62,1,0,13.02,32.35
qual-r-60633-59,real,61,1,0,12.00,31.24
qual-r-60633-6,real,7,1,0,133.37,33.91
qual-r-60633-60,real,63,1,0,12.04,24.36
qual-r-60633-61,real,64,1,0,12.30,29.88
qual-r-60633-62,real,65,1,0,10.84,24.86
qual-r-60633-63,real,66,1,0,12.36,25.54
qual-r-60633-64,real,68,1,0,11.78,22.33
qual-r-60633-65,real,67,1,0,11.72,20.72
qual-r-60633-66,real,69,1,0,13.86,20.04
qual-r-60633-67,real,70,1,0,11.68,21.01
qual-r-60633-68,real,72,1,0,12.33,30.08
qual-r-60633-69,real,71,1,0,13.43,23.22
qual-r-60633-7,real,3,1,0,133.35,33.44
qual-r-60633-70,real,73,1,0,10.91,29.08
qual-r-60633-71,real,74,1,0,13.03,23.07
qual-r-60633-72,real,75,1,0,11.84,31.41
qual-r-60633-73,real,76,1,0,12.51,30.34
qual-r-60633-74,real,77,1,0,11.62,15.39
qual-r-60633-75,real,80,1,0,11.77,21.15
qual-r-60633-76,real,79,1,0,12.98,16.87
qual-r-60633-77,real,78,1,0,11.81,20.70
qual-r-60633-78,real,81,1,0,11.52,28.26
qual-r-60633-79,real,82,1,0,13.40,30.74
qual-r-60633-8,real,14,1,0,14.47,34.04
qual-r-60633-80,real,83,1,0,12.08,21.03
qual-r-60633-81,real,84,1,0,12.06,36.02
qual-r-60633-82,real,85,1,0,11.94,28.97
qual-r-60633-83,real,86,1,0,12.64,25.13
qual-r-60633-84,real,87,1,0,12.58,21.20
qual-r-60633-85,real,88,1,0,12.08,36.23
qual-r-60633-86,real,89,1,0,10.60,22.89
qual-r-60633-87,real,90,1,0,13.65,24.41
qual-r-60633-88,real,91,1,0,12.48,23.96
qual-r-60633-89,real,92,1,0,10.72,21.71
qual-r-60633-9,real,11,1,0,13.14,33.09
qual-r-60633-90,real,93,1,0,11.31,25.87
qual-r-60633-91,real,94,1,0,9.83,24.76
qual-r-60633-92,real,95,1,0,11.16,24.80
qual-r-60633-93,real,96,1,0,11.66,24.75
qual-r-60633-94,real,97,1,0,13.12,21.85
qual-r-60633-95,real,98,1,0,12.70,33.17
qual-r-60633-96,real,99,1,0,11.71,33.04
qual-r-60633-97,real,100,1,0,11.83,21.82
qual-r-60633-98,real,101,1,0,9.78,22.15
qual-r-60633-99,real,103,1,0,12.30,25.93
