seq,concurrency,latency_ms,status,ok
35900,500,4.94,429,0
36000,500,2.01,429,0
36100,500,1.84,429,0
36200,500,1.04,429,0
36300,500,1.64,429,0
36400,500,0.78,429,0
36500,500,0.96,429,0
36600,500,1.33,429,0
36700,500,0.91,429,0
36800,500,0.66,429,0
36900,500,1.49,429,0
37000,500,1.78,429,0
37100,500,0.86,429,0
37200,500,1.88,429,0
37300,500,0.75,429,0
37400,500,1.51,429,0
37500,500,0.52,429,0
37600,500,1.27,429,0
37700,500,2.88,429,0
37800,500,1.12,429,0
37900,500,1.05,429,0
38000,500,1.47,429,0
38100,500,2.34,429,0
38200,500,1.15,429,0
38300,500,0.75,429,0
38400,500,1.48,429,0
38500,500,1.06,429,0
38600,500,1.58,429,0
38700,500,3.64,429,0
38800,500,2.48,429,0
38900,500,1.92,429,0
39000,500,1.25,429,0
39100,500,1.66,429,0
39200,500,0.64,429,0
39300,500,1.41,429,0
39400,500,0.77,429,0
39500,500,1.05,429,0
39600,500,0.78,429,0
39700,500,0.86,429,0
39800,500,1.70,429,0
39900,500,1.04,429,0
40000,500,1.75,429,0
40100,500,1.15,429,0
40200,500,0.88,429,0
40300,500,2.31,429,0
40400,500,1.03,429,0
40500,500,1.12,429,0
40600,500,1.21,429,0
40700,500,1.34,429,0
40800,500,1.19,429,0
40900,500,1.15,429,0
41000,500,1.55,429,0
41100,500,1.58,429,0
41200,500,3.90,429,0
41300,500,1.89,429,0
41400,500,0.91,429,0
41500,500,1.77,429,0
41600,500,1.24,429,0
41700,500,5.45,429,0
41800,500,3.32,429,0
41900,500,3.20,429,0
42000,500,2.87,429,0
42100,500,2.33,429,0
42200,500,1.52,429,0
42300,500,2.78,429,0
42400,500,2.05,429,0
42500,500,3.11,429,0
42600,500,1.41,429,0
42700,500,9.74,429,0
42800,500,9.37,429,0
42900,500,1.47,429,0
43000,500,1.40,429,0
43100,500,2.97,429,0
43200,500,1.58,429,0
43300,500,1.59,429,0
43400,500,1.72,429,0
43500,500,2.69,429,0
43600,500,2.32,429,0
43700,500,2.89,429,0
43800,500,2.13,429,0
43900,500,2.01,429,0
44000,500,1.54,429,0
44100,500,2.48,429,0
44200,500,1.17,429,0
44300,500,3.09,429,0
44400,500,1.79,429,0
44500,500,2.74,429,0
44600,500,1.87,429,0
44700,500,1.71,429,0
44800,500,2.37,429,0
44900,500,3.39,429,0
45000,500,3.56,429,0
45100,500,3.49,429,0
45200,500,3.69,429,0
45300,500,7.24,429,0
45400,500,2.78,429,0
45500,500,22.99,429,0
45600,500,2.00,429,0
45700,500,1.50,429,0
45800,500,1.32,429,0
45900,500,2.62,429,0
46000,500,3.19,429,0
46100,500,2.73,429,0
46200,500,1.77,429,0
46300,500,2.55,429,0
46400,500,2.18,429,0
46500,500,1.29,429,0
46600,500,2.29,429,0
46700,500,1.52,429,0
46800,500,1.58,429,0
46900,500,2.40,429,0
47000,500,1.20,429,0
47100,500,1.60,429,0
47200,500,2.54,429,0
47300,500,1.99,429,0
47400,500,1.81,429,0
47500,500,2.64,429,0
47600,500,2.94,429,0
47700,500,1.64,429,0
47800,500,1.66,429,0
47900,500,1.44,429,0
