seq,concurrency,latency_ms,status,ok
827,1000,20804.93,200,1
828,1000,20366.96,200,1
829,1000,202.56,EXCEPTION,0
830,1000,18102.77,200,1
831,1000,17823.67,200,1
832,1000,19998.63,200,1
833,1000,204.32,EXCEPTION,0
834,1000,20382.11,200,1
835,1000,207.96,EXCEPTION,0
836,1000,218.65,EXCEPTION,0
837,1000,214.81,EXCEPTION,0
838,1000,197.53,EXCEPTION,0
839,1000,212.76,EXCEPTION,0
840,1000,20457.26,200,1
841,1000,206.97,EXCEPTION,0
842,1000,304.44,EXCEPTION,0
843,1000,215.07,EXCEPTION,0
844,1000,196.34,EXCEPTION,0
845,1000,18554.04,200,1
846,1000,308.61,EXCEPTION,0
847,1000,18518.15,200,1
848,1000,298.82,EXCEPTION,0
849,1000,218.24,EXCEPTION,0
850,1000,197.41,EXCEPTION,0
851,1000,195.52,EXCEPTION,0
852,1000,194.37,EXCEPTION,0
853,1000,193.18,EXCEPTION,0
854,1000,275.03,EXCEPTION,0
855,1000,20665.70,200,1
856,1000,21088.30,200,1
857,1000,20584.54,200,1
858,1000,276.61,EXCEPTION,0
859,1000,20939.69,200,1
860,1000,18173.35,200,1
861,1000,18750.09,200,1
862,1000,20859.95,200,1
863,1000,207.20,EXCEPTION,0
864,1000,17316.61,200,1
865,1000,210.22,EXCEPTION,0
866,1000,342.65,EXCEPTION,0
867,1000,307.57,EXCEPTION,0
868,1000,203.66,EXCEPTION,0
869,1000,201.38,EXCEPTION,0
870,1000,214.23,EXCEPTION,0
871,1000,217.91,EXCEPTION,0
872,1000,208.97,EXCEPTION,0
873,1000,204.41,EXCEPTION,0
874,1000,18593.00,200,1
875,1000,18317.02,200,1
876,1000,217.75,EXCEPTION,0
877,1000,203.66,EXCEPTION,0
878,1000,23303.39,200,1
879,1000,18803.82,200,1
880,1000,19054.22,200,1
881,1000,192.13,EXCEPTION,0
882,1000,18499.92,200,1
883,1000,192.86,EXCEPTION,0
884,1000,191.97,EXCEPTION,0
885,1000,17437.35,200,1
886,1000,20971.50,200,1
887,1000,302.38,EXCEPTION,0
888,1000,195.32,EXCEPTION,0
889,1000,192.85,EXCEPTION,0
890,1000,207.66,EXCEPTION,0
891,1000,306.62,EXCEPTION,0
892,1000,20867.49,200,1
893,1000,20071.27,200,1
894,1000,298.54,EXCEPTION,0
895,1000,207.77,EXCEPTION,0
896,1000,20164.58,200,1
897,1000,280.28,EXCEPTION,0
898,1000,195.54,EXCEPTION,0
899,1000,341.45,EXCEPTION,0
900,1000,20040.34,200,1
901,1000,279.70,EXCEPTION,0
902,1000,208.34,EXCEPTION,0
903,1000,212.99,EXCEPTION,0
904,1000,20229.57,200,1
905,1000,196.52,EXCEPTION,0
906,1000,17870.72,200,1
907,1000,18975.72,200,1
908,1000,192.68,EXCEPTION,0
909,1000,21397.98,200,1
910,1000,20053.22,200,1
911,1000,197.29,EXCEPTION,0
912,1000,190.21,EXCEPTION,0
