seq,concurrency,latency_ms,status,ok
692,100,352.95,200,1
693,100,375.08,200,1
694,100,375.37,200,1
695,100,432.86,200,1
696,100,373.44,200,1
697,100,373.15,200,1
698,100,373.07,200,1
699,100,387.99,200,1
700,100,369.60,200,1
701,100,331.52,200,1
702,100,371.36,200,1
703,100,331.85,200,1
704,100,370.75,200,1
705,100,370.34,200,1
706,100,356.67,200,1
707,100,329.95,200,1
708,100,329.85,200,1
709,100,367.77,200,1
710,100,114.51,200,1
711,100,444.61,200,1
712,100,364.03,200,1
713,100,363.47,200,1
714,100,363.78,200,1
715,100,363.39,200,1
716,100,333.08,200,1
717,100,332.48,200,1
718,100,332.99,200,1
719,100,333.34,200,1
720,100,112.26,200,1
721,100,361.59,200,1
722,100,361.41,200,1
723,100,361.10,200,1
724,100,361.04,200,1
725,100,350.36,200,1
726,100,357.64,200,1
727,100,391.31,200,1
728,100,356.33,200,1
729,100,348.77,200,1
730,100,303.01,200,1
731,100,303.69,200,1
732,100,367.29,200,1
733,100,363.88,200,1
734,100,363.80,200,1
735,100,345.66,200,1
736,100,344.53,200,1
737,100,343.04,200,1
738,100,363.87,200,1
739,100,342.76,200,1
740,100,340.63,200,1
741,100,343.08,200,1
742,100,324.72,200,1
743,100,362.57,200,1
744,100,345.26,200,1
745,100,323.24,200,1
746,100,322.98,200,1
747,100,360.35,200,1
748,100,340.26,200,1
749,100,340.08,200,1
750,100,333.62,200,1
751,100,333.10,200,1
752,100,342.79,200,1
753,100,333.55,200,1
754,100,332.64,200,1
755,100,332.53,200,1
756,100,359.17,200,1
757,100,333.40,200,1
758,100,316.05,200,1
759,100,296.71,200,1
760,100,376.46,200,1
761,100,373.55,200,1
762,100,372.38,200,1
763,100,380.68,200,1
764,100,375.58,200,1
765,100,375.07,200,1
766,100,374.98,200,1
767,100,374.99,200,1
768,100,361.49,200,1
769,100,344.82,200,1
770,100,411.73,200,1
771,100,415.75,200,1
772,100,415.90,200,1
773,100,389.70,200,1
774,100,415.49,200,1
775,100,411.51,200,1
776,100,415.32,200,1
777,100,446.71,200,1
778,100,666.08,200,1
779,100,389.02,200,1
780,100,388.86,200,1
781,100,388.79,200,1
782,100,388.72,200,1
783,100,388.87,200,1
784,100,384.45,200,1
785,100,388.76,200,1
786,100,380.04,200,1
787,100,374.82,200,1
788,100,374.03,200,1
789,100,374.22,200,1
790,100,374.16,200,1
791,100,351.84,200,1
792,100,712.91,200,1
793,100,413.85,200,1
794,100,351.80,200,1
795,100,344.00,200,1
796,100,367.48,200,1
797,100,367.67,200,1
798,100,396.92,200,1
799,100,438.69,200,1
800,100,438.49,200,1
801,100,437.93,200,1
802,100,440.56,200,1
803,100,344.38,200,1
804,100,412.02,200,1
805,100,433.63,200,1
806,100,403.14,200,1
807,100,427.36,200,1
808,100,400.28,200,1
809,100,400.72,200,1
810,100,427.28,200,1
811,100,427.26,200,1
812,100,400.01,200,1
813,100,402.69,200,1
814,100,400.09,200,1
815,100,432.84,200,1
816,100,399.92,200,1
817,100,398.50,200,1
818,100,396.80,200,1
819,100,396.69,200,1
820,100,393.97,200,1
821,100,402.22,200,1
822,100,393.25,200,1
823,100,393.24,200,1
824,100,400.75,200,1
825,100,388.81,200,1
826,100,388.61,200,1
827,100,400.58,200,1
828,100,382.97,200,1
829,100,866.00,200,1
830,100,467.18,200,1
831,100,465.29,200,1
832,100,454.19,200,1
833,100,454.36,200,1
834,100,454.25,200,1
835,100,455.96,200,1
836,100,490.94,200,1
837,100,455.38,200,1
838,100,453.29,200,1
839,100,454.94,200,1
840,100,435.99,200,1
841,100,189.23,200,1
842,100,465.99,200,1
843,100,436.04,200,1
844,100,462.59,200,1
845,100,458.94,200,1
846,100,469.57,200,1
847,100,462.83,200,1
848,100,446.75,200,1
849,100,446.20,200,1
850,100,453.32,200,1
851,100,169.72,200,1
852,100,446.97,200,1
853,100,453.13,200,1
854,100,446.17,200,1
855,100,445.82,200,1
856,100,445.40,200,1
857,100,438.68,200,1
858,100,436.71,200,1
859,100,419.80,200,1
860,100,80.85,200,1
861,100,444.02,200,1
862,100,438.83,200,1
863,100,439.00,200,1
864,100,438.79,200,1
865,100,438.79,200,1
866,100,438.54,200,1
867,100,433.47,200,1
868,100,433.18,200,1
869,100,506.03,200,1
870,100,389.24,200,1
871,100,441.61,200,1
872,100,436.80,200,1
873,100,433.18,200,1
874,100,438.04,200,1
875,100,432.94,200,1
876,100,426.42,200,1
877,100,429.26,200,1
878,100,426.20,200,1
879,100,426.20,200,1
880,100,434.16,200,1
881,100,428.79,200,1
882,100,541.63,200,1
883,100,433.71,200,1
884,100,606.61,200,1
885,100,433.98,200,1
886,100,436.37,200,1
887,100,429.31,200,1
888,100,434.13,200,1
